w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
20.0,1.0,5.8,15.2,5.6,23.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,16.0,0.14,0.04,0.1,0.31,0.4,1.8,2.3,4.1,0.0,22.0,2.3,2.4,4.5,4.5,0.1,1.5,2.2310091862167383
44.0,11.8,2.2,16.4,3.2,43.6,0.0,0.51,14.0,31.0,0.14,0.09,2.0,29.0,0.175,0.06,0.1,0.43,0.4,0.3,1.7,2.8,3.0,29.0,3.3,2.8,3.8,2.2,0.11,1.0,0.3106726541868324
27.2,3.4,4.6,4.4,9.2,17.2,0.0,0.51,14.0,31.0,0.035,0.03,2.0,26.0,0.175,0.08,0.1,0.5,0.8,1.5,2.9,2.8,17.0,30.0,3.0,2.7,1.3,2.1,0.65,2.1,1.479228787531751
52.4,11.8,3.4,6.8,10.4,44.8,0.0,0.51,14.0,17.0,0.14,0.09,2.0,30.0,0.175,0.06,0.1,0.2,1.4,1.8,4.0,2.7,25.0,0.0,4.0,2.2,3.5,2.5,0.27,1.0,0.4717483458185089
45.2,9.4,11.8,9.2,21.2,34.0,0.0,0.5,14.0,25.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.45,2.0,2.1,4.9,3.7,24.0,27.0,0.5,1.9,3.9,4.4,0.23,3.6,0.440987566952141
16.4,10.6,10.6,9.2,3.2,35.2,0.0,0.51,14.0,26.0,0.14,0.08,2.0,3.0,0.07,0.01,0.1,0.26,0.4,2.5,1.7,1.8,22.0,23.0,1.5,1.6,4.9,0.7,0.18,1.0,1.1456481039699382
33.2,3.4,5.8,16.4,5.6,7.6,0.0,0.5,14.0,33.0,0.14,0.05,2.0,22.0,0.035,0.01,0.1,0.12,0.3,0.6,2.6,2.8,8.0,3.0,1.2,3.8,3.7,1.7,0.17,1.4,0.6385857205988101
10.4,7.0,11.8,18.8,14.0,41.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,17.0,0.035,0.01,0.1,0.31,0.9,1.6,3.4,4.8,6.0,19.0,3.7,0.3,3.7,2.8,0.26,1.9,1.3689808256991045
28.4,10.6,2.2,21.2,9.2,14.8,0.0,0.5,14.0,14.0,0.105,0.07,2.0,13.0,0.14,0.03,0.1,0.17,0.7,1.4,3.9,4.9,12.0,12.0,4.8,4.4,2.5,4.7,0.26,2.5,0.4423931393737185
47.6,13.0,9.4,21.2,18.8,30.4,0.0,0.5,14.0,10.0,0.07,0.02,2.0,17.0,0.14,0.09,0.1,0.24,1.2,1.0,4.6,3.8,25.0,23.0,4.2,4.2,1.3,1.6,0.91,2.9,0.2295050811581203
47.6,10.6,13.0,6.8,8.0,30.4,0.0,0.5,14.0,26.0,0.07,0.05,2.0,15.0,0.175,0.05,0.1,0.33,0.4,0.3,2.1,3.4,2.0,8.0,0.6,0.2,0.7,1.3,0.16,1.2,0.4884483346671068
39.2,3.4,9.4,14.0,20.0,19.6,0.0,0.5,14.0,18.0,0.175,0.09,2.0,26.0,0.07,0.07,0.1,0.38,2.5,2.0,4.9,4.7,25.0,26.0,3.0,4.8,0.6,1.8,0.41,2.3,0.5968379349354644
5.6,9.4,1.0,18.8,3.2,18.4,0.0,0.5,14.0,28.0,0.14,0.03,2.0,32.0,0.105,0.09,0.1,0.38,0.3,0.3,1.3,3.8,17.0,20.0,0.6,2.7,4.8,1.8,0.26,1.1,2.4178123735650323
23.6,4.6,13.0,3.2,14.0,50.8,0.0,0.5,14.0,28.0,0.105,0.07,2.0,26.0,0.175,0.01,0.1,0.29,1.3,0.7,4.5,2.5,28.0,16.0,0.2,1.7,3.0,4.8,0.33,1.1,2.163341817892206
11.6,10.6,8.2,6.8,26.0,37.6,0.0,0.5,14.0,34.0,0.07,0.02,2.0,30.0,0.105,0.01,0.1,0.45,3.3,3.8,4.8,4.4,22.0,17.0,1.3,4.3,4.4,2.9,0.36,3.1,2.1183839593360063
50.0,4.6,13.0,2.0,8.0,41.2,0.0,0.5,14.0,4.0,0.07,0.02,2.0,25.0,0.14,0.03,0.1,0.26,0.7,0.4,4.1,4.4,26.0,29.0,3.1,0.9,2.0,2.3,0.12,3.2,1.4531678495748968
21.2,9.4,13.0,9.2,6.8,49.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,13.0,0.035,0.02,0.1,0.05,0.8,2.2,2.1,3.2,0.0,23.0,1.1,1.8,3.4,0.9,0.35,1.3,0.9648042429641636
42.8,11.8,1.0,6.8,5.6,11.2,0.0,0.5,14.0,34.0,0.175,0.06,2.0,24.0,0.175,0.07,0.1,0.18,0.6,3.7,2.9,4.6,20.0,9.0,2.0,2.9,4.3,2.1,0.27,2.0,0.5523824533266359
17.6,5.8,2.2,8.0,14.0,18.4,0.0,0.51,14.0,25.0,0.175,0.03,2.0,25.0,0.14,0.02,0.1,0.5,0.7,1.8,4.7,4.0,27.0,12.0,1.7,2.7,3.8,0.9,0.34,3.0,1.4501034345624428
27.2,4.6,1.0,26.0,6.8,36.4,0.0,0.51,14.0,3.0,0.035,0.02,2.0,13.0,0.105,0.07,0.1,0.3,0.9,0.3,4.8,4.6,2.0,4.0,1.8,2.4,3.2,3.3,0.21,1.3,0.7221846672308919
17.6,4.6,13.0,18.8,3.2,14.8,0.0,0.5,14.0,28.0,0.105,0.01,2.0,22.0,0.14,0.05,0.1,0.44,0.3,1.5,1.7,2.2,2.0,20.0,4.9,2.9,2.0,3.3,0.15,1.3,0.9960743091008496
22.4,13.0,10.6,11.6,26.0,20.8,0.0,0.51,14.0,14.0,0.14,0.1,2.0,17.0,0.14,0.04,0.1,0.37,1.8,1.0,4.8,3.7,0.0,19.0,4.3,4.4,4.0,1.2,0.33,3.4,0.6650959864149044
33.2,5.8,3.4,15.2,15.2,25.6,0.0,0.5,14.0,25.0,0.035,0.01,2.0,12.0,0.105,0.08,0.1,0.32,1.4,1.2,3.0,4.1,18.0,20.0,1.5,2.1,3.0,1.4,1.07,2.8,0.5531667313018662
26.0,2.2,11.8,22.4,5.6,53.2,0.0,0.5,14.0,30.0,0.14,0.08,2.0,19.0,0.14,0.01,0.1,0.32,0.3,0.6,3.4,4.1,12.0,22.0,4.7,2.4,4.0,1.8,0.21,2.0,1.0958266416617115
11.6,11.8,4.6,11.6,18.8,13.6,0.0,0.51,14.0,33.0,0.14,0.05,2.0,19.0,0.07,0.06,0.1,0.25,0.9,2.9,4.4,2.2,24.0,17.0,0.9,3.5,0.7,0.8,0.7,1.5,1.3446916438659438
45.2,5.8,1.0,18.8,3.2,23.2,0.0,0.51,14.0,23.0,0.105,0.01,2.0,33.0,0.175,0.03,0.1,0.38,0.4,0.4,1.9,3.8,23.0,29.0,0.2,0.7,1.2,2.8,0.25,1.0,0.3928659421810521
42.8,5.8,8.2,4.4,4.4,43.6,0.0,0.51,14.0,7.0,0.07,0.06,2.0,30.0,0.14,0.01,0.1,0.15,0.2,0.7,1.3,4.5,12.0,8.0,2.8,4.6,0.4,4.3,0.12,1.0,0.9041172926773986
44.0,8.2,10.6,22.4,5.6,48.4,0.0,0.5,14.0,35.0,0.105,0.08,2.0,33.0,0.14,0.03,0.1,0.17,0.5,0.5,2.6,2.5,8.0,20.0,1.4,4.9,4.9,2.1,0.24,2.4,0.2968825422985264
16.4,10.6,8.2,20.0,5.6,49.6,0.0,0.51,14.0,26.0,0.105,0.06,2.0,33.0,0.07,0.01,0.1,0.16,0.4,3.1,4.3,4.1,20.0,1.0,1.3,4.3,1.5,3.9,0.23,1.1,0.7653336831580558
16.4,2.2,1.0,9.2,8.0,50.8,0.0,0.51,14.0,22.0,0.175,0.05,2.0,9.0,0.175,0.09,0.1,0.29,0.9,2.0,3.0,3.2,13.0,25.0,2.2,4.5,0.4,0.1,0.47,2.1,2.377474357499298
46.4,4.6,9.4,12.8,18.8,25.6,0.0,0.5,14.0,15.0,0.175,0.06,2.0,31.0,0.175,0.1,0.1,0.25,1.3,1.8,4.9,2.7,20.0,23.0,1.5,2.6,4.2,1.3,1.22,1.7,0.448481549304097
12.8,2.2,9.4,17.6,6.8,30.4,0.0,0.51,14.0,10.0,0.175,0.04,2.0,29.0,0.07,0.05,0.1,0.06,0.5,0.8,4.1,2.3,5.0,14.0,3.8,0.8,3.5,4.1,0.18,1.3,2.128556141385611
28.4,11.8,13.0,4.4,10.4,22.0,0.0,0.51,14.0,24.0,0.105,0.08,2.0,31.0,0.175,0.09,0.1,0.28,0.5,0.8,4.8,3.9,30.0,24.0,2.1,4.9,2.0,4.5,0.29,3.1,1.115676987591425
41.6,2.2,13.0,6.8,14.0,25.6,0.0,0.51,14.0,28.0,0.14,0.07,2.0,10.0,0.14,0.1,0.1,0.48,1.4,3.0,3.2,3.9,4.0,6.0,1.3,1.8,4.4,3.2,0.42,1.1,0.9177305939331876
29.6,8.2,8.2,14.0,10.4,31.6,0.0,0.5,14.0,16.0,0.14,0.1,2.0,34.0,0.07,0.03,0.1,0.12,0.9,1.9,4.5,4.7,1.0,5.0,4.3,2.6,2.6,4.0,0.49,2.1,0.5272892816813985
52.4,11.8,3.4,3.2,8.0,7.6,0.0,0.51,14.0,31.0,0.105,0.1,2.0,19.0,0.175,0.02,0.1,0.36,0.7,2.1,2.8,4.2,2.0,0.0,1.6,1.7,0.5,4.3,0.55,1.1,0.7371289307015666
48.8,11.8,2.2,20.0,5.6,40.0,0.0,0.5,14.0,27.0,0.175,0.04,2.0,29.0,0.14,0.08,0.1,0.24,0.5,2.3,2.5,3.4,18.0,8.0,3.1,1.5,2.3,4.2,0.15,2.2,0.2600119387452826
48.8,13.0,2.2,14.0,15.2,29.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,35.0,0.07,0.03,0.1,0.27,2.0,1.5,3.6,1.9,3.0,18.0,1.0,4.9,2.4,4.8,0.3,1.6,0.3267590132025298
40.4,10.6,3.4,10.4,9.2,46.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,11.0,0.14,0.09,0.1,0.23,1.1,3.0,3.9,4.5,18.0,22.0,3.2,3.0,1.1,2.7,0.85,3.5,0.4675169492661707
15.2,9.4,4.6,24.8,5.6,38.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.07,0.1,0.4,0.6,1.6,2.0,3.5,22.0,8.0,3.0,2.1,1.5,1.2,0.14,1.0,0.7716071228379047
41.6,7.0,2.2,3.2,3.2,44.8,0.0,0.5,14.0,31.0,0.175,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.3,4.0,1.1,2.7,21.0,5.0,2.1,3.2,1.0,2.4,0.2,1.0,1.124862452071122
50.0,1.0,2.2,11.6,12.8,28.0,0.0,0.51,14.0,17.0,0.105,0.09,2.0,27.0,0.14,0.08,0.1,0.2,1.6,2.2,3.3,2.2,18.0,7.0,0.8,2.5,1.9,2.1,0.16,1.1,1.0837125313522302
26.0,1.0,3.4,10.4,11.6,52.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.24,1.3,3.4,3.0,3.7,0.0,11.0,3.3,3.1,0.9,2.5,0.39,2.7,2.0810134942424527
18.8,10.6,9.4,21.2,26.0,36.4,0.0,0.5,14.0,28.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.26,2.3,2.8,4.9,4.5,1.0,30.0,1.7,3.2,4.9,2.0,0.97,2.9,0.644265219746913
12.8,7.0,4.6,23.6,20.0,49.6,0.0,0.51,14.0,31.0,0.14,0.04,2.0,19.0,0.035,0.02,0.1,0.05,2.4,2.9,4.6,2.4,27.0,30.0,1.5,3.5,2.5,1.3,1.24,1.6,1.1947199270493971
16.4,3.4,4.6,18.8,3.2,20.8,0.0,0.51,14.0,18.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.5,0.3,1.2,1.2,2.8,23.0,16.0,2.3,2.6,1.1,3.3,0.24,1.0,1.281387430218862
51.2,9.4,8.2,8.0,20.0,41.2,0.0,0.51,14.0,32.0,0.07,0.02,2.0,9.0,0.07,0.04,0.1,0.34,2.4,2.4,5.0,4.3,25.0,9.0,2.8,1.9,4.4,0.8,1.15,1.7,0.4428372798727396
6.8,13.0,8.2,14.0,4.4,38.8,0.0,0.5,14.0,8.0,0.105,0.04,2.0,20.0,0.105,0.1,0.1,0.21,0.5,0.5,2.1,2.1,2.0,19.0,5.0,2.8,2.4,0.8,0.29,1.0,1.971313884548107
11.6,8.2,5.8,21.2,5.6,24.4,0.0,0.51,14.0,21.0,0.175,0.1,2.0,33.0,0.175,0.05,0.1,0.38,0.4,0.6,2.4,3.3,23.0,3.0,1.2,0.7,3.2,2.4,0.35,1.3,1.0489903426069225
48.8,5.8,9.4,21.2,4.4,12.4,0.0,0.51,14.0,5.0,0.105,0.06,2.0,35.0,0.175,0.06,0.1,0.3,0.5,0.5,2.7,2.2,24.0,20.0,3.7,1.4,0.1,4.1,0.48,1.3,0.2991314039398922
9.2,11.8,11.8,9.2,26.0,11.2,0.0,0.5,14.0,24.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.45,2.0,2.4,4.7,4.8,19.0,22.0,3.0,4.8,4.2,3.2,0.99,3.2,1.8764907734794525
22.4,3.4,7.0,14.0,12.8,22.0,0.0,0.5,14.0,11.0,0.07,0.04,2.0,12.0,0.105,0.1,0.1,0.36,1.2,0.6,3.8,3.8,20.0,1.0,3.7,4.4,4.2,1.2,0.46,1.4,1.0329671374804652
38.0,13.0,11.8,21.2,16.4,28.0,0.0,0.5,14.0,25.0,0.035,0.03,2.0,31.0,0.035,0.01,0.1,0.12,1.7,3.0,4.7,3.4,12.0,12.0,0.3,3.1,3.1,0.8,1.64,2.2,0.2815035343172012
23.6,13.0,3.4,5.6,4.4,7.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,15.0,0.14,0.08,0.1,0.17,0.3,2.8,1.7,1.6,5.0,18.0,4.8,0.8,4.1,3.3,0.29,1.3,1.039416183823381
8.0,7.0,4.6,11.6,16.4,24.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,26.0,0.175,0.02,0.1,0.28,1.1,1.3,3.4,3.9,24.0,15.0,4.9,3.7,1.5,4.0,0.48,2.5,2.263855192802062
11.6,2.2,10.6,14.0,21.2,44.8,0.0,0.51,14.0,18.0,0.175,0.03,2.0,27.0,0.07,0.01,0.1,0.34,1.9,1.4,4.9,3.1,23.0,16.0,2.5,4.7,3.9,2.2,1.17,2.8,2.3711065193249152
45.2,2.2,9.4,21.2,18.8,50.8,0.0,0.51,14.0,11.0,0.14,0.07,2.0,24.0,0.175,0.05,0.1,0.18,1.9,1.3,4.8,3.4,23.0,14.0,0.6,1.3,0.7,4.3,1.09,2.5,0.6414574639813095
33.2,3.4,10.6,16.4,14.0,11.2,0.0,0.5,14.0,21.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.28,1.6,1.1,3.8,4.6,0.0,0.0,2.3,1.4,4.2,1.0,0.54,1.1,0.6510432530226813
20.0,5.8,2.2,23.6,11.6,7.6,0.0,0.51,14.0,31.0,0.105,0.09,2.0,30.0,0.07,0.02,0.1,0.36,0.8,2.2,4.4,4.6,20.0,2.0,5.0,2.8,2.2,3.8,0.62,4.3,0.7653764245173592
38.0,11.8,11.8,23.6,6.8,46.0,0.0,0.51,14.0,8.0,0.07,0.03,2.0,25.0,0.07,0.06,0.1,0.17,0.7,0.9,3.3,3.0,19.0,26.0,0.5,2.2,3.1,0.2,0.15,2.9,0.2860515060921215
34.4,11.8,7.0,24.8,3.2,19.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,26.0,0.175,0.03,0.1,0.44,0.4,1.8,1.5,4.4,10.0,9.0,2.9,1.5,1.8,4.9,0.24,1.2,0.2806183157906625
33.2,1.0,7.0,24.8,9.2,52.0,0.0,0.5,14.0,31.0,0.175,0.05,2.0,16.0,0.14,0.06,0.1,0.3,1.0,1.0,1.7,4.4,0.0,29.0,3.1,3.3,0.9,2.4,0.5,1.6,1.3505762062703224
39.2,1.0,1.0,18.8,12.8,40.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,31.0,0.175,0.09,0.1,0.39,0.6,0.9,4.6,2.2,17.0,14.0,0.1,4.1,0.9,2.5,0.25,1.3,1.2673379549818329
11.6,11.8,9.4,12.8,11.6,19.6,0.0,0.5,14.0,20.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.34,1.2,1.4,4.6,4.9,0.0,11.0,2.0,0.7,3.0,1.7,0.8,2.1,1.2034933694927683
41.6,13.0,10.6,10.4,14.0,40.0,0.0,0.5,14.0,24.0,0.035,0.02,2.0,7.0,0.105,0.01,0.1,0.46,1.7,1.4,3.5,3.3,0.0,5.0,2.2,1.2,4.1,3.5,0.36,1.1,0.4142511508867003
28.4,10.6,13.0,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.04,2.0,33.0,0.14,0.03,0.1,0.22,1.0,3.5,3.5,2.5,7.0,9.0,2.7,4.2,0.3,2.3,0.7,1.6,0.4619213669195545
15.2,9.4,11.8,11.6,12.8,22.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,17.0,0.105,0.06,0.1,0.33,1.5,2.9,3.3,2.5,17.0,30.0,1.9,3.9,0.4,3.5,0.43,1.8,1.0483756315713613
22.4,9.4,1.0,6.8,8.0,29.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,28.0,0.105,0.05,0.1,0.44,0.8,1.3,3.9,1.3,7.0,18.0,4.6,3.0,1.6,1.0,0.45,1.2,1.1999634366067584
42.8,2.2,10.6,5.6,26.0,19.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,22.0,0.07,0.02,0.1,0.23,2.1,1.8,4.3,5.0,11.0,6.0,2.1,4.1,3.2,4.8,0.18,4.0,0.9697708243134436
34.4,5.8,11.8,18.8,18.8,13.6,0.0,0.5,14.0,28.0,0.105,0.01,2.0,26.0,0.07,0.03,0.1,0.43,1.8,2.7,4.7,4.3,2.0,16.0,1.0,4.1,2.7,2.6,0.71,3.0,0.452952952638524
22.4,13.0,7.0,6.8,12.8,38.8,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.14,0.04,0.1,0.49,1.5,3.6,3.9,2.1,12.0,6.0,0.3,0.8,4.9,1.0,0.23,1.8,1.029476135439105
40.4,9.4,9.4,20.0,21.2,5.2,0.0,0.5,14.0,14.0,0.07,0.07,2.0,13.0,0.105,0.04,0.1,0.17,2.2,0.9,3.5,4.2,12.0,11.0,4.7,2.8,1.0,3.8,0.53,3.1,0.297675322608887
45.2,8.2,8.2,6.8,20.0,16.0,0.0,0.51,14.0,33.0,0.035,0.01,2.0,14.0,0.175,0.1,0.1,0.4,1.2,2.8,4.0,4.4,22.0,27.0,2.6,0.2,4.1,0.1,0.96,2.4,0.5308323972468887
44.0,5.8,4.6,16.4,14.0,37.6,0.0,0.5,14.0,14.0,0.105,0.01,2.0,24.0,0.14,0.01,0.1,0.44,0.6,1.5,4.6,2.6,19.0,28.0,0.3,1.1,1.0,3.5,0.22,1.8,0.4081930058004894
52.4,1.0,4.6,3.2,14.0,25.6,0.0,0.5,14.0,20.0,0.14,0.08,2.0,18.0,0.07,0.02,0.1,0.5,0.6,1.2,2.8,4.4,14.0,30.0,2.1,1.0,4.2,0.3,0.49,1.7,1.3663042580812526
23.6,5.8,5.8,6.8,15.2,36.4,0.0,0.51,14.0,18.0,0.14,0.08,2.0,26.0,0.07,0.07,0.1,0.39,1.4,2.1,3.6,2.2,11.0,26.0,2.4,3.8,3.8,2.9,1.13,1.1,1.1580853256989108
40.4,5.8,9.4,5.6,8.0,11.2,0.0,0.5,14.0,25.0,0.175,0.08,2.0,32.0,0.07,0.02,0.1,0.5,0.7,3.0,3.0,3.4,8.0,26.0,0.1,1.8,3.0,4.5,0.51,2.2,0.7157241569661261
30.8,13.0,11.8,12.8,22.4,20.8,0.0,0.5,14.0,21.0,0.14,0.02,2.0,20.0,0.105,0.03,0.1,0.33,2.5,1.8,4.5,3.8,24.0,20.0,2.1,4.6,2.0,3.3,0.92,3.4,0.4561107519652049
44.0,7.0,10.6,16.4,5.6,20.8,0.0,0.5,14.0,16.0,0.105,0.09,2.0,27.0,0.035,0.03,0.1,0.35,0.7,2.1,2.3,3.2,7.0,8.0,1.7,4.6,1.1,4.1,0.16,1.5,0.3498002907951849
34.4,13.0,2.2,5.6,4.4,48.4,0.0,0.5,14.0,15.0,0.175,0.04,2.0,21.0,0.14,0.06,0.1,0.44,0.5,0.9,2.2,2.0,30.0,22.0,2.9,1.2,3.5,3.0,0.27,1.6,0.809674755244826
52.4,13.0,7.0,18.8,5.6,22.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,31.0,0.07,0.03,0.1,0.31,0.5,4.0,1.6,2.4,12.0,5.0,4.9,0.2,1.5,4.7,0.29,1.5,0.2065802517024361
23.6,11.8,5.8,22.4,3.2,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,5.0,0.14,0.09,0.1,0.41,0.3,1.1,1.3,3.1,27.0,30.0,0.5,0.3,4.1,2.6,0.26,1.0,0.4175221366283948
30.8,2.2,9.4,14.0,22.4,36.4,0.0,0.5,14.0,18.0,0.105,0.01,2.0,27.0,0.14,0.07,0.1,0.35,2.3,1.9,4.7,5.0,2.0,30.0,2.8,4.3,3.5,2.0,0.95,3.3,0.9800245184923144
24.8,11.8,7.0,12.8,4.4,42.4,0.0,0.51,14.0,22.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.47,0.5,0.8,2.3,3.5,27.0,25.0,3.4,0.8,4.7,4.1,0.26,1.0,0.6105327561690355
46.4,5.8,10.6,21.2,22.4,19.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,19.0,0.175,0.07,0.1,0.49,2.9,1.3,5.0,5.0,19.0,0.0,1.0,1.3,2.6,0.4,0.14,4.5,0.3326178426884822
32.0,2.2,4.6,26.0,26.0,47.2,0.0,0.5,14.0,35.0,0.175,0.04,2.0,33.0,0.105,0.03,0.1,0.46,2.3,4.2,4.8,5.0,12.0,11.0,0.8,4.5,1.2,4.6,0.11,3.5,0.8954391752770148
48.8,7.0,5.8,5.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.01,2.0,15.0,0.14,0.03,0.1,0.32,0.4,1.8,1.7,3.7,14.0,27.0,0.7,2.7,1.8,2.5,0.18,1.3,0.5853779265579732
32.0,11.8,13.0,23.6,26.0,50.8,0.0,0.51,14.0,7.0,0.105,0.06,2.0,14.0,0.14,0.02,0.1,0.33,3.4,0.3,4.7,4.7,8.0,30.0,4.7,3.5,2.2,1.7,0.22,3.3,0.3604246130982697
15.2,13.0,3.4,21.2,4.4,40.0,0.0,0.51,14.0,21.0,0.105,0.02,2.0,28.0,0.07,0.06,0.1,0.42,0.3,1.0,2.4,3.8,23.0,6.0,2.4,3.8,3.7,2.2,0.26,1.2,0.726557887273616
20.0,5.8,7.0,16.4,26.0,10.0,0.0,0.51,14.0,20.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.18,3.0,1.8,4.8,3.8,17.0,1.0,2.8,4.3,3.8,4.4,0.17,3.6,0.8571816251767143
26.0,7.0,1.0,6.8,8.0,31.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,29.0,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15.0,8.0,1.3,1.5,2.0,2.6,0.54,1.4,1.0959063289599047
50.0,13.0,2.2,17.6,22.4,13.6,0.0,0.51,14.0,18.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.37,2.9,0.9,4.2,4.2,16.0,1.0,2.3,4.9,1.4,4.4,0.54,2.6,0.2989489878289681
48.8,13.0,13.0,17.6,18.8,34.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.16,2.5,1.6,5.0,1.7,16.0,18.0,4.0,3.7,1.7,0.7,0.4,1.0,0.2475064534990236
48.8,8.2,11.8,15.2,3.2,14.8,0.0,0.5,14.0,34.0,0.105,0.09,2.0,32.0,0.105,0.04,0.1,0.18,0.4,2.2,1.2,4.3,17.0,29.0,3.5,1.1,2.1,1.6,0.17,1.0,0.2942846576097164
40.4,13.0,10.6,22.4,5.6,49.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.17,0.7,1.1,2.5,2.8,9.0,22.0,4.2,0.3,1.0,2.5,0.44,2.0,0.2656579461987772
51.2,3.4,9.4,10.4,20.0,10.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,26.0,0.07,0.06,0.1,0.42,1.9,3.3,3.7,2.9,18.0,23.0,2.9,4.1,0.7,2.0,0.26,2.6,0.5038501118902958
51.2,7.0,3.4,22.4,6.8,23.2,0.0,0.51,14.0,26.0,0.035,0.03,2.0,20.0,0.105,0.1,0.1,0.5,0.6,2.0,2.0,2.1,29.0,2.0,0.2,5.0,4.3,0.1,0.29,1.1,0.2714693542317571
41.6,5.8,9.4,26.0,16.4,49.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,5.0,0.07,0.07,0.1,0.21,2.2,0.5,5.0,3.0,13.0,6.0,3.3,3.8,0.6,1.0,0.18,1.7,0.3790711371385918
29.6,1.0,11.8,17.6,14.0,26.8,0.0,0.51,14.0,32.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.4,1.3,4.2,4.0,3.4,15.0,19.0,0.7,4.1,3.0,0.1,0.9,2.8,1.4497727936950395
47.6,10.6,1.0,5.6,10.4,25.6,0.0,0.51,14.0,12.0,0.035,0.02,2.0,17.0,0.105,0.07,0.1,0.24,0.6,0.7,4.2,2.2,18.0,2.0,3.0,0.9,0.4,0.8,0.28,1.1,0.6409136042937312
15.2,7.0,1.0,18.8,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.1,2.0,12.0,0.14,0.01,0.1,0.33,0.4,0.6,1.3,2.2,6.0,17.0,1.1,3.4,2.5,4.8,0.11,1.2,0.9976076654568152
27.2,9.4,5.8,4.4,12.8,48.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,21.0,0.14,0.08,0.1,0.24,1.3,2.3,2.9,3.0,16.0,6.0,1.1,0.7,1.9,2.7,0.24,2.2,1.2970893570526567
20.0,8.2,2.2,10.4,4.4,48.4,0.0,0.51,14.0,35.0,0.07,0.01,2.0,15.0,0.14,0.03,0.1,0.41,0.5,3.2,1.1,4.5,15.0,8.0,1.7,4.9,2.0,3.4,0.39,1.0,1.007805557312757
33.2,8.2,9.4,9.2,4.4,52.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,9.0,0.14,0.1,0.1,0.22,0.3,1.2,1.7,3.1,15.0,9.0,4.9,0.1,2.4,0.3,0.24,1.4,0.6453535790706109
51.2,1.0,10.6,14.0,11.6,11.2,0.0,0.5,14.0,33.0,0.14,0.06,2.0,14.0,0.105,0.1,0.1,0.45,1.2,0.4,4.9,3.6,7.0,22.0,4.9,0.5,3.8,0.4,0.25,2.1,0.8840020912627615
24.8,8.2,5.8,6.8,4.4,14.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.35,0.4,1.5,2.2,4.4,3.0,25.0,4.1,2.8,4.8,0.6,0.34,1.0,0.9426099292518868
15.2,7.0,9.4,12.8,15.2,52.0,0.0,0.51,14.0,15.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.33,0.7,0.6,4.8,2.4,4.0,10.0,4.3,1.1,4.0,2.2,0.2,1.9,1.2010871974353028
